review_id;business_name;category;review_text;review_date;rating;source_url;place_id;address;city
Ci9DQUlRQUNvZENodHljRjlvT21zMU9Ha3dkbW94WWxCNloweE5OM1ZCZW0xWFNsRRAB;Bakso Pa'jero;Kuliner;Baksonya enak sejak kuliah dulu, andalan kalo pas pulang ke jogjaa;25/08/2025 09:49;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21zMU9Ha3dkbW94WWxCNloweE5OM1ZCZW0xWFNsRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOms1OGkwdmoxYlB6Z0xNN3VBem1XSlE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2s5cE9WSllUV2Q2VWpCemJqWjZUVVI2WlZWUldFRRAB;Bakso Pa'jero;Kuliner;Suwe ora jamu, dulu terakhir ke mari toilet masih tahap renovasi.. Jadi banyak debu di mana², setelah 3 tahunan covid lewat.. Kebetulan lewat pas pengen juga, ya udah sekalian mampir. Yang jelas bakso pajero sini beda brow sama yang di selatan sono,khususon bakso bakar samurai.. Beeeewh, kasus men🔥👌 merasuk yang disini brow... 👍 Mie ayam&bakso nya juga jooss jis kuah nya & yang pasti panas kemranyas🤤🤗;24/08/2025 15:18;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5cE9WSllUV2Q2VWpCemJqWjZUVVI2WlZWUldFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOk9pOVJYTWd6UjBzbjZ6TUR6ZVVRWEE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pOUlgwVlFVMGR4U0RoTFpuVXpWSFJ0VG5sR2RYYxAB;Bakso Pa'jero;Kuliner;Jauh2 dr jakarta cuma buat mkn baso d'sni, ini k'3x nya... selain menu nya unik2 rasanya jg ga kalah enak...;24/08/2025 13:00;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOUlgwVlFVMGR4U0RoTFpuVXpWSFJ0VG5sR2RYYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjNRX0VQU0dxSDhLZnUzVHRtTnlGdXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2paT1EwbGlTSGROVGpsdk56TmpXbEI2TFhsMGRVRRAB;Bakso Pa'jero;Kuliner;Bakso terenak d'Jogja... Klo k'Jogja pasti mampir makan sini... Top markotop...;24/08/2025 12:59;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paT1EwbGlTSGROVGpsdk56TmpXbEI2TFhsMGRVRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjZOQ0liSHdNTjlvNzNjWlB6LXl0dUE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2w5TmVGUTRYMVJzY0doTVVrTm5WWE5yZEVabVprRRAB;Bakso Pa'jero;Kuliner;Pilihan paling comfort di area samirono;23/08/2025 20:29;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5TmVGUTRYMVJzY0doTVVrTm5WWE5yZEVabVprRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOl9NeFQ4X1RscGhMUkNnVXNrdEZmZkE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25kUlRVd3RZMUJRTjB3MVUxRlhlR0ZmYzFOd2VHYxAB;Bakso Pa'jero;Kuliner;selalu enak ga pernah mengecewakan;22/08/2025 15:12;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kUlRVd3RZMUJRTjB3MVUxRlhlR0ZmYzFOd2VHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOndRTUwtY1BQN0w1U1FXeGFfc1NweGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pBMFUzWjZiazVKY2s1a2FWWlpVa1p3YVVweFgwRRAB;Bakso Pa'jero;Kuliner;Pelayanannya baik, tempatnya nyaman dan baksonya enak 🤗;20/08/2025 10:49;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pBMFUzWjZiazVKY2s1a2FWWlpVa1p3YVVweFgwRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjA0U3Z6bk5Jck5kaVZZUkZwaUpxX0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25sNlMyTmtTbmhrV2xsdlQyOUlVMVZOUVRsUVNtYxAB;Bakso Pa'jero;Kuliner;enak, komplit, mantap dan juara;19/08/2025 10:18;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sNlMyTmtTbmhrV2xsdlQyOUlVMVZOUVRsUVNtYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOnl6S2NkSnhkWllvT29IU1VNQTlQSmc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tsWlRIUmFUMlZKUkVKelNrRmhPSEZvZDFwMVpYYxAB;Bakso Pa'jero;Kuliner;Tempatnya nyaman dan harganya cukup terjangkau.;19/08/2025 10:10;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsWlRIUmFUMlZKUkVKelNrRmhPSEZvZDFwMVpYYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOklZTHRaT2VJREJzSkFhOHFod1p1ZXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xZd1ZFWnNkbWRMWVdNMU9WSnliMjFDWDJwSloxRRAB;Bakso Pa'jero;Kuliner;enak banget mie ayam nya;18/08/2025 20:16;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xZd1ZFWnNkbWRMWVdNMU9WSnliMjFDWDJwSloxRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlYwVEZsdmdLYWM1OVJyb21CX2pJZ1E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xsbk1VTndjMmQyWkVWRlRWVkVRVkJ6VEUxRFNuYxAB;Bakso Pa'jero;Kuliner;Pelayanan sangat2 lama, bayar dikasih jam 15:20 baru dapat jam 15: 54 harus menunggu 30 menit tanpa ada konfirmasi dl, dari rasa lumayan enak, yg kuah mercon sangat pedas, minumannya sampai selesai makan masih kurang 1 dan harus minta sendiri ke pelayannya Kalau disuruh nyoba lg mikir2 dl karna pelayanannya sangat2 lama sekali;18/08/2025 17:09;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsbk1VTndjMmQyWkVWRlRWVkVRVkJ6VEUxRFNuYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOllnMUNwc2d2ZEVFTVVEQVBzTE1DSnc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pBNE9YTmxTRlp6T0RKNmIwTjZkVE4zTlVoamVFRRAB;Bakso Pa'jero;Kuliner;Bakso nya bervariasi, jauh2 dr solo mampir kesini 😁;18/08/2025 11:09;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pBNE9YTmxTRlp6T0RKNmIwTjZkVE4zTlVoamVFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjA4OXNlSFZzODJ6b0N6dTN3NUhjeEE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT20xS2NHeDBlaTA0VDJkb2FFNURWRkZxY1VGT1lVRRAB;Bakso Pa'jero;Kuliner;BAKSONYA ENAK BANGETTT TEMPARNYA JUGA NYAMANNN RASANYA MANTEP POL WORTH IT UNTUK MAHASISWA!;18/08/2025 11:06;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xS2NHeDBlaTA0VDJkb2FFNURWRkZxY1VGT1lVRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOm1KcGx0ei04T2doaE5DVFFqcUFOYUE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21oR01tRmZlWFZKZFdOaGJGUkpOVmhNYm10bGJrRRAB;Bakso Pa'jero;Kuliner;Tempat bersih, parkiran luas, makanan enak dan sangat affordable. Rekomended untuk bawa keluarga kesini;18/08/2025 11:02;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oR01tRmZlWFZKZFdOaGJGUkpOVmhNYm10bGJrRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmhGMmFfeXVJdWNhbFRJNVhMbmtlbkE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xGMmRpMXRZamw2WDJKSE4xRnhkMHB3ZEV4d2JHYxAB;Bakso Pa'jero;Kuliner;Rasa bakso enak, daging berasa masyaAllah. Semoga bakso Pajero selalu sukses dan berkah!;18/08/2025 10:44;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGMmRpMXRZamw2WDJKSE4xRnhkMHB3ZEV4d2JHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlF2di1tYjl6X2JHN1Fxd0pwdExwbGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xGSVEyNU9OMHRUTFRJd1MyUnBlbXRhT0VkM1dtYxAB;Bakso Pa'jero;Kuliner;enak sekali dan pelayanan bagus;18/08/2025 10:42;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGSVEyNU9OMHRUTFRJd1MyUnBlbXRhT0VkM1dtYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlFIQ25ON0tTLTIwS2RpemtaOEd3Wmc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2sxdFQyUktha1YwVFd4d0xYVm1RaTFYVjJoaU5GRRAB;Bakso Pa'jero;Kuliner;Udah nyobain bakso pa'jero di sini dan di kasongan, rasanya mantaaap, tempatnya luas, bakso bakar pedasnya must try banget;18/08/2025 10:28;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxdFQyUktha1YwVFd4d0xYVm1RaTFYVjJoaU5GRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOk1tT2RKakV0TWxwLXVmQi1XV2hiNFE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21RM1lubzFURTV1UmtOMk1XWmpkbGd3WTA1Rk9HYxAB;Bakso Pa'jero;Kuliner;Tempat nya nyaman dan enak;18/08/2025 10:21;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RM1lubzFURTV1UmtOMk1XWmpkbGd3WTA1Rk9HYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmQ3Yno1TE5uRkN2MWZjdlgwY05FOGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tGWlJtMVNTelpGYVVOVFNFTm5iMTlMZFhwU0xWRRAB;Bakso Pa'jero;Kuliner;Bakso nya enak Kuah nya juga mantap;18/08/2025 10:11;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGWlJtMVNTelpGYVVOVFNFTm5iMTlMZFhwU0xWRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkFZRm1SSzZFaUNTSENnb19LdXpSLVE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25jdFp6SnVaeTExZG1remRYZEZlbmswYjFsa1JFRRAB;Bakso Pa'jero;Kuliner;Sering kesini. Bintang yg berbicara 👍 sukses selalu bakso pa’jero 🫶❤️;17/08/2025 16:14;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25jdFp6SnVaeTExZG1remRYZEZlbmswYjFsa1JFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOnctZzJuZy11dmkzdXdFenk0b1lkREE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2taQlQzWjRka2xrWTA5QldWRnRkREptVTJ0M1gwRRAB;Bakso Pa'jero;Kuliner;Yang biasa aja udah jumbo iga nya... Mantap buat pecinta bakso;17/08/2025 15:57;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taQlQzWjRka2xrWTA5QldWRnRkREptVTJ0M1gwRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkZBT3Z4dklkY09BWVFtdDJmU2t3X0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pkd01tZ3RXbXQ0VWxvMGJHRjFPV3BUU1RSZmQxRRAB;Bakso Pa'jero;Kuliner;makanannya enak-enak, tempatnya juga luas, pelayanan memuaskan;17/08/2025 10:32;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkd01tZ3RXbXQ0VWxvMGJHRjFPV3BUU1RSZmQxRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjdwMmgtWmt4Ulo0bGF1OWpTSTRfd1E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xwRWJDMVFNbVE1Tm5sNFFqRjRaVmhLY25Ka1VFRRAB;Bakso Pa'jero;Kuliner;Enak, menu pilihan banyak, buat anak2 juga oke ada sop sop-an. Tempat luas ada playground nya;17/08/2025 10:06;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwRWJDMVFNbVE1Tm5sNFFqRjRaVmhLY25Ka1VFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlpEbC1QMmQ5Nnl4QjF4ZVhKcnJkUEE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21zMFoxTkNlalkxZUROS01VOTZWbmR2Y1dWV2NYYxAB;Bakso Pa'jero;Kuliner;Kebetulan pas ke jogja, mampir ke sini buat makan bakso. Enak mantap.;16/08/2025 23:45;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21zMFoxTkNlalkxZUROS01VOTZWbmR2Y1dWV2NYYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOms0Z1NCejY1eDNKMU96VndvcWVWcXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xoRFVGa3dhR3gyZEdkeFpWRkdZVUpoY0VsYVNtYxAB;Bakso Pa'jero;Kuliner;Baksonya mantap banget. Bakso iga bakarnya yg versi jumbo juga mantap abis;16/08/2025 10:40;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoRFVGa3dhR3gyZEdkeFpWRkdZVUpoY0VsYVNtYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlhDUFkwaGx2dGdxZVFGYUJhcElaSmc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xWNVpuZFNaa05EYTNKak1rNWFOelJhVVVkdVdVRRAB;Bakso Pa'jero;Kuliner;Layanan anter makanannya cepat sekali dah gitu enak sekali lagi;15/08/2025 14:46;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWNVpuZFNaa05EYTNKak1rNWFOelJhVVVkdVdVRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlV5ZndSZkNDa3JjMk5aNzRaUUduWUE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pCNlkxaFRXbkp5Wm00NVIyRlBiV2RUVTNKb1MwRRAB;Bakso Pa'jero;Kuliner;Makanan nya enak dan pelayanannya juga cepat;14/08/2025 18:54;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCNlkxaFRXbkp5Wm00NVIyRlBiV2RUVTNKb1MwRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjB6Y1hTWnJyZm45R2FPbWdTU3JoS0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT204NVJ6QkNhMTlpZVdOMFQyaGphbmRpZVd4cVFWRRAB;Bakso Pa'jero;Kuliner;Walaupun ramai tapi pelayanan cepat. 👍;13/08/2025 16:53;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT204NVJ6QkNhMTlpZVdOMFQyaGphbmRpZVd4cVFWRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOm85RzBCa19ieWN0T2hjandieWxqQVE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25sYWRWazFNMHR1TmxoT1RVVldOazlYTFZSU1UzYxAB;Bakso Pa'jero;Kuliner;warung bakso di jogja yang lengkap 👍🏻;13/08/2025 13:29;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sYWRWazFNMHR1TmxoT1RVVldOazlYTFZSU1UzYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOnladVk1M0tuNlhOTUVWNk9XLVRSU3c%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pOUGRHSjBVVTlaZDFSTFMxY3dNMEUxTFZkemJHYxAB;Bakso Pa'jero;Kuliner;Bakso pa’jero sebelah uny Selai ramai, parkiran luas Kuah baksonya seger tp terlalu rasa micin, bakso bakar enak bumbunya tapi terlalu asin.;13/08/2025 07:48;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOUGRHSjBVVTlaZDFSTFMxY3dNMEUxTFZkemJHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjNPdGJ0UU9Zd1RLS1cwM0E1LVdzbGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2poRU5sbEhNRUpIYTFnemNFcHlWV2Q2YTFOaE0yYxAB;Bakso Pa'jero;Kuliner;bakso ter enak yang pernah di coba dijogja sihhhh, kuah nya enak bangettt bintang 5 buat baksonya terutama bakso uratnya❤️;12/08/2025 22:52;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poRU5sbEhNRUpIYTFnemNFcHlWV2Q2YTFOaE0yYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjhENllHMEJHa1gzcEpyVWd6a1NhM2c%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xkbFpGSjRVMEpWY1RsU01FVTFRVTh3ZDB4bFpHYxAB;Bakso Pa'jero;Kuliner;Toilet harus copot sepatu, pdhl, kalau selesai trus pakai kaos kaki kan jadi basah. Ketemunya sepatu jadi bau.. Harusnya di sediain pengering kaki.;12/08/2025 14:56;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkbFpGSjRVMEpWY1RsU01FVTFRVTh3ZDB4bFpHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOldlZFJ4U0JVcTlSMEU1QU8wd0xlZGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
